,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
1358,1358,Our Attitude to Prepare Parting,['NaN'],MBC,"Han Jae Min, a budding photographer, is in love with Seo Hee Won. As an ELLE reporter she spends most of her time at Lee Seo Jun’s photography studio Conan. Jae Min starts dating the perpetual exam taker Kim Geun Young, whose brother works at Conan, to get a job there. Naive girl that she is, Geun Young falls right into his plot.Jae Min’s schemes are successfull and then he trieds to break things off with Geun Young, the girlfriend he never wanted. Geun Young however wants revenge for being used and isn’t ready to let him go. She makes him sign a break-up contract. He must stay and help her get over him until she’s ready to let him go. As Geun Young lets him go little by little Jae Min falls for her little by little. Unfortunately for Jae Min, Lee Seo Jun also falls for Geun Young and isn’t afraid to show it.",,,,,,
1359,1359,Lu-lu Kong-joo / Princess Lulu,"['drama', 'comedy', 'romantic']",SBS,"Does a love story only exist in tales?Will the real prince and snow white live a happy life described in the tale?The rich-born girl Go Hee-soo (Kim Jung Eun) treats Kim Chan-ho (Kim Heung Soo) like her birth younger brother, with the playboy Kang Woo-jin (Jung Joon Ho) who plays triangle relations part with the two. You will see the endless climaxes and love stories.Go Hee-soo is the granddaughter of the president of the biggest group KS in Korea. Raised by her grandfather, she is charming and elegant. However, she feels regret that she has lost her birth mom who passed away in a plane accident with Chan-ho’s parents. One day she meets Woo-jin who has just cames back after study from UK. She is attracted by the carefree Kang Woo-jin as he shows her a world she never know. But Chan-ho, a very good friend of Kang Woo-jin, grews up with Hee-soo and never regard her as elder sister. This triangle relationship make the three people in endless complex love problem.",2005.0,5.8,,17.0,60 min,"Jeong-eun Kim, Jun-ho Jeong, Heung-soo Kim, Seung-woo Lee"
1360,1360,Bu-hwal / Resurrection,"['thriller', 'drama']",KBS2,"Yu Gang-Hyuk was only 7 years old when his father was murdered in a car “accident” and separated from his identical twin, Yu Shin-Hyuk. He forgot his name and family and given the name Suh Ha-Eun by his adopted father Suh Jae-soo. He falls in love with his adopted sister, Eun-ha and tried to be very honorable about it. He was led to become a cop because of his father’s badge. While investigating an alleged case of suicide, he eventually learns of his twin brother. Against the warnings of his peers, Ha-Eun becomes more and more involved in this suspicious case. As a part of a larger scheme, Ha-Eun is targeted for a hit by unknown individuals. And when Ha-Eun and Shin-Hyuk finally meet for the first time after twenty years, the murderers kill Shin-Hyuk accidentally mistaken him for Ha-Eun. As a result, Ha-Eun vows to get revenge by giving his enemies psychological torture and takes on his brother’s persona as an undercover cop and that is where the drama begins… This is a wonderful detective drama with a psychological twist.",2017.0,5.6,,270.0,91 min,"Kyung-taek Kwak, Rae-won Kim, Hae-sook Kim, Dong-il Sung, Hye-jin Jeon"
1361,1361,Sad Goodbye,['NaN'],KBS2,"This is a story about the unconditional and all-forgiving love of four brothers who after years of fighting and hatred pull together and reconcile to revive their father’s business. The four brothers, each representing different generations, symbolize ordinary people living in today’s world: Han Sung-jae, the soft-hearted but incapable oldest brother in his 50s, who shoulders the heavy burden of being the head of the family; Han Sang-kyu, the accomplished but selfish second brother in his 40s, who only thinks of getting rid of his family responsibilities; Han Sung-min, the third brother in his 30s who lost his job due to corporate restructuring; and, finally, Han Jung-woo, the youngest one who has just graduated from college and is yet unemployed.The lives of these four siblings represent the hardships of the unemployed of various generations. This series also asks the question about the genuine meaning of marriage by showing how married couples of various age groups work on their relationships to avert divorce.",,,,,,
1362,1362,Seul-peun Yeon-ga / Sad Love Song,"['drama', 'romantic']",MBC,"Sad Sonata is a love story about two men and one woman. The young Joon-young (Kwon Sang Woo), who was raised by his mother who sold liquor to American soldiers, met the blind Hae-in (Kim Hee Sun) and they became childhood sweethearts. Then, Hae-in immigrated to the U.S. following her aunt and her uncle[American soldier that married her aunt]. There she met Gun-woo (Yeon Jung Hoon), who was Joon-young’s best friend and son of a very rich man. After she received a letter from Hwa-jung saying that Joon-young is dead, she accepted Gun-woo’s love. After an operation, Hae-in was able to see again . The story picks up again when composer Joon-young, singer Hae-In, and music producer Gun-woo all meet again.",2005.0,8.1,,176.0,,"Seung-ho Yoo, Da-hee Lee, Jennie Pines, Hee-kyung Jin"
1363,1363,Bimil Namnyeo / The Secret Lovers,['NaN'],MBC,"Seo Young Ji (Han Ji Hye) was from a poor upbringing and worked as hard as she could to better herself. She went to see a plastic surgeon, hoping that by changing her appearance she would have a better future. The surgeon, a beautfiul young woman called Jeong Ah Mi (Song Seon Mi), asked SYJ for a favor. JAM had been set up on a blind date with Kim Jun Woo (Kim Suk Hoon), but she really had no interest in going. So she asked SYJ to go under false pretense. SYJ agreed to help out with the intention to turn the guy off but the blind date was a hit and the two started dating.Add to the equation Choi Do Kyeong (Kwon Oh Joong), a poor but ambitious social climber, who would do anything to marry rich. He rejected SYJ as she was poor and did his best to go after JAM.Secret Lovers is the latest K-drama from MBC, which addresses the most important questions of all – is love reason enough to marry someone, or should you be looking for an equal in both social status and knowledge?",2005.0,,,,60 min,"Seok-hun Kim, Hae-sook Ahn, Ji-hye Han, Bo-ra Hwang"
1364,1364,Single Again,"['comedy', 'romantic']",SBS,About life after divorce for Korean women.,,,,,,
1365,1365,Bom-nal / Spring Days,['NaN'],SBS,nan,2001.0,7.2,,1300.0,106 min,"Jin-ho Hur, Yeong-ae Lee, Ji-tae Yu, Sang-hui Baek, In-hwan Park"
1366,1366,Shin-ip Sa-won / Super Rookie,['NaN'],MBC,"Super Rookie (신입사원: rookie employee) is an intelligent comedy which gives hope and courage to young people going through difficult times.It is a story of a young man (Kang Ho) who gets a job in a prestigious company due to a computer error. He doesn’t have a great family or educational background and is regarded as a slacker in the traditional terms. Worst yet, he seems to spend his life devoted to reading comic books, playing cards, kick boxing, and the like. However he is spirited, street smart, athletic, loyal, and charismatic – especially with the ladies. The drama reveals how he gets his new job, his work-life, and the love and passions in his life in a very interesting way. He never gets discouraged despite all of life’s difficulties. Kang Ho’s high spirits and Mi-ok’s efforts to improve her life give today’s younger generation a chance to look at their own lives and ponder what’s truly valuable.",2005.0,8.0,,49.0,60 min,"Ga-in Han, So-yeon Lee, Eric Moon, Ji-Ho Oh"
1367,1367,Talcoman Supai / Sweet Spy,"['comedy', 'crime']",MBC,"Nam Sang-mi plays widowed police officer Lee Sun-ae who finds herself suddenly immersed into international espionage by Han Yoo-il (Dennis Oh), an undercover agent. Lee Joo-hyun plays Kang-Jun, who’s recently transferred to the Criminal Investigation Department. He opens an old case involving Sun-ae’s past that leads him to an entanglement between the current political/economic powers and their secrets. One of them, oddly enough, being Han Yoo-il. Who is this man? Why is he here?",2005.0,7.5,,50.0,60 min,"Sang-mi Nam, Ju-hyeon Lee, Seon Yu, Dennis Oh"
1368,1368,Geu Yeo-reum-ei Tae-poong / That Summer Typhoon,['NaN'],SBS,"In 1992, Kang Soomin and family moved from Seoul to the rural area due to her mother’s health condition. 10 years later, she met her dad’s sister (Kang Jung Ok) for the first time. Soomin found out that her auntie was once a famous actress but she had been drawn into a big scandal with another younger actress called Jung Miryung. That was 20 years ago. Now, as Soomin has grown up, she moved to Seoul together with her passion to become an actress. There, she met Han Eun-Bi who is the daughter of her aunt’s enemy. Both strive to become actresses. Eun-bi rises in the entertainment industry with help from her mother. However, Su-min has to give her all to get to the top. As they begin to compete with each other, will they repeat the story of the last generation?",2005.0,,,,60 min,"Da-bin Jeong, Mi-hee Chang, Eun-sook Cho, Ye-seul Han"
1369,1369,Seip Keullobeo / Three Leaf Clover,"['drama', 'romantic']",SBS,"Gina (Hyo Ri) is a welder in a steel mill with a felony wrap behind her. With her tag as an ex-felon, she struggles to maintain any semblance of average normal life of an everyday civilian. This is a story about her trials and tribulations and how she deals with the obstacles that are thrown at her all the while maintaining a chaotic relationship with her rebellious boyfriend.",2005.0,6.9,,9.0,,"Ho-jin Chun, Lee Hoon, Hang Sun Jang, Mi-lyeong Jo"
1370,1370,Ha-neul-i-si-yeo / Dear Heaven,"['drama', 'romantic']",SBS,"Ji Young Sun (Han Hye Sook), when she was very young, gave away her daughter Lee Ja Kyung (Yoon Jung Hee) after giving birth. She later remarries and creates a new family, but soon after, her husband dies leaving her behind with her stepson Gu Wang Mo (Lee Tae Gon) and daughter Gu Seul Ah (Lee Soo Kyung).Lee Ja Kyung now grown, after being orphaned once again as a child by the passing of her foster parents, lives a life of loneliness and lack of love. Her birth mother Young Sun comes to find her, but in order to keep her daughter Ja Kyung by her side, tries to match her up with her stepson.",1981.0,,,,101 min,"Lee Yeong-u, In-mun Kim, Yun-suk Jo, Sok-Yang Choo"
1371,1371,Wedding,"['drama', 'comedy', 'romantic']",KBS2,"Lee Se-na is the only daughter from a wealthy background. Because of her pampered upbringing, she believes that she can get anything she wants if she sets her heart to it. She meets Han Seung-Woo, a self-made diplomat, who is not-so-secretly in love with his childhood friend Yoon-su, currently in Japan with her fiance, Seung-Woo’s colleague Jin-Hui. Se-na instantly falls in love with Seung-Woo, who asks her what she thinks the meaning of marriage is. In their subsequent marriage, their values are questioned as Se-na’s complete trust in Seung-Woo shatters with the realization of Yoon-su’s and Seung-Woo’s relationship, and Seung-Woo’s happiness in marriage shatters with Se-na’s deepening mistrust and her own relationship with Jin-Hui.",2018.0,6.8,,828.0,110 min,"Seok-Geun Lee, Bo-Young Park, Young-kwang Kim, Jae-rim Song, Gyu-pil Go"
