,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
275,275,Gargoyles,"['animation', 'action', 'adventure']",A clan of heroic night creatures pledge to protect modern New York City as they did in Scotland one thousand years earlier.,19941996,8.1,,12433.0,30 min,"Keith David, Salli Richardson-Whitfield, Jeff Bennett, Frank Welker"
276,276,Frasier,['comedy'],"Dr. Frasier Crane moves back to his hometown of Seattle, where he lives with his father, and works as a radio psychiatrist.",19932004,8.1,,66187.0,22 min,"Kelsey Grammer, Jane Leeves, David Hyde Pierce, Peri Gilpin"
277,277,Boy Meets World,"['comedy', 'drama', 'family']",An adolescent with two siblings tests his various theories about life as he endures the trials of growing alongside a good friend.,19932000,8.1,,35831.0,23 min,"Ben Savage, Rider Strong, William Daniels, Betsy Randle"
278,278,Quantum Leap,"['action', 'adventure', 'drama']","Scientist Sam Beckett finds himself trapped in the past, ""leaping"" into the bodies of different people on a regular basis.",19891993,8.1,,23599.0,60 min,"Scott Bakula, Dean Stockwell, Deborah Pratt, Dennis Wolfberg"
279,279,Married with Children,['comedy'],"Al Bundy is a misanthropic women's shoe salesman with a miserable life. He hates his job, his wife is lazy, his son is dysfunctional (especially with women), and his daughter is dim-witted and promiscuous.",19861997,8.1,,89010.0,22 min,"Ed O'Neill, Christina Applegate, Katey Sagal, Amanda Bearse"
280,280,DuckTales,"['animation', 'adventure', 'comedy']",The globe-trotting treasure-hunting money-making adventures of billionaire Scrooge McDuck and his nephews.,2017,8.2,,3719.0,21 min,"David Tennant, Danny Pudi, Ben Schwartz, Bobby Moynihan"
281,281,Saturday Night Live,"['comedy', 'music']",A famous guest host stars in parodies and sketches created by the cast of this witty show.,1975,8.1,,38932.0,90 min,"Don Pardo, Lenny Pickett, Darrell Hammond, Kenan Thompson"
282,282,Russian Doll,"['comedy', 'drama', 'mystery']",A cynical young woman in New York City keeps dying and returning to the party that's being thrown in her honor on that same evening. She tries to find a way out of this strange time loop.,2019,8.0,,35085.0,30 min,"Natasha Lyonne, Charlie Barnett, Greta Lee, Elizabeth Ashley"
283,283,The Sinner,"['crime', 'drama', 'mystery']",Anthology series that examines how and why ordinary people commit brutal crimes.,2017,8.0,,55140.0,60 min,"Bill Pullman, Dohn Norwood, Jessica Biel, Christopher Abbott"
284,284,Lethal Weapon,"['action', 'comedy', 'crime']",A slightly unhinged cop is partnered with a veteran detective trying to maintain a low stress level in his life.,2016,8.0,,31922.0,44 min,"Damon Wayans, Keesha Sharp, Kevin Rahm, Michelle Mitchenor"
285,285,F Is for Family,"['animation', 'comedy', 'drama']","Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV.",2015,8.0,,20850.0,30 min,"Bill Burr, Laura Dern, Justin Long, Debi Derryberry"
286,286,Humans,"['drama', 'sci-fi']",In a parallel present where the latest must-have gadget for any busy family is a 'Synth' - a highly-developed robotic servant that's so similar to a real human it's transforming the way we live.,2015,2.8,,12329.0,102 min,"Tom Six, Dieter Laser, Laurence R. Harvey, Eric Roberts, Robert LaSardo"
287,287,Vice Principals,['comedy'],An over protective father is obsessed with becoming a principal and competes against the popular vice principal. However something happens that makes them work together to save the day.,20162018,8.0,,16749.0,30 min,"Danny McBride, Walton Goggins, Sheaun McKinney, Georgia King"
288,288,Bloodline,"['drama', 'thriller']",A family finds themselves forced to face their past secrets and scars when the black sheep returns home.,20152017,8.0,,38452.0,60 min,"Kyle Chandler, Ben Mendelsohn, Linda Cardellini, Sissy Spacek"
289,289,Agent Carter,"['action', 'adventure', 'sci-fi']","In 1946, Peggy Carter is relegated to secretarial duties in the Strategic Scientific Reserve (SSR). When Howard Stark is accused of treason, he secretly recruits Peggy to clear his name with the help of his butler, Edwin Jarvis.",20152016,8.0,,65593.0,42 min,"Hayley Atwell, James D'Arcy, Enver Gjokaj, Chad Michael Murray"
290,290,Star Wars Rebels,"['animation', 'action', 'adventure']",A brave and clever ragtag starship crew stands up against the evil Empire as it tightens its grip on the galaxy and hunts down the last of the Jedi Knights.,20142018,8.0,,21894.0,22 min,"Taylor Gray, Dave Filoni, Vanessa Marshall, Freddie Prinze Jr."
291,291,The Affair,['drama'],A struggling novelist and a young waitress strike up an extramarital relationship that promises to forever change the course of their lives.,2014,8.0,,32905.0,60 min,"Dominic West, Ruth Wilson, Maura Tierney, Julia Goldani Telles"
292,292,Almost Human,"['action', 'crime', 'drama']","In a not-so-distant future, a human cop and an android partner up to protect and serve.",20132014,8.0,,45346.0,60 min,"Karl Urban, Michael Ealy, Minka Kelly, Mackenzie Crook"
293,293,Jessica Jones,"['action', 'crime', 'drama']","Following the tragic end of her brief superhero career, Jessica Jones tries to rebuild her life as a private investigator, dealing with cases involving people with remarkable abilities in New York City.",20152019,8.0,,171118.0,56 min,"Krysten Ritter, Rachael Taylor, Eka Darville, Carrie-Anne Moss"
294,294,Da Vinci's Demons,"['adventure', 'biography', 'drama']","Follows Leonardo Da Vinci during his early days in Florence, as a young artist, inventor and dreamer, trying to change the future.",20132015,8.0,,69527.0,59 min,"Tom Riley, Gregg Chillin, Eros Vlahos, Laura Haddock"
295,295,Lilyhammer,"['comedy', 'crime', 'drama']",A New York mobster goes into hiding in rural Lillehammer in Norway after testifying against his former associates.,,,,,,
296,296,American Gods,"['drama', 'fantasy', 'mystery']","A recently released ex-convict named Shadow meets a mysterious man who calls himself ""Wednesday"" and who knows more than he first seems to about Shadow's life and past.",2017,8.0,,59355.0,60 min,"Ricky Whittle, Emily Browning, Yetide Badaki, Pablo Schreiber"
297,297,13 Reasons Why,"['drama', 'mystery']","Follows teenager Clay Jensen, in his quest to uncover the story behind his classmate and crush, Hannah, and her decision to end her life.",2017,8.0,,206908.0,60 min,"Dylan Minnette, Katherine Langford, Christian Navarro, Alisha Boe"
298,298,Raising Hope,"['comedy', 'family']",Jimmy becomes a single parent to an infant after the mother he had a one-night stand with ends up on death row.,20102014,8.0,,33257.0,22 min,"Lucas Neff, Martha Plimpton, Garret Dillahunt, Shannon Woodward"
299,299,How to Make It in America,"['comedy', 'drama']","A group of 20 somethings living in New York City. Ben and Cameron work on starting a fashion company, while enjoying their lives in the greatest city in the world.",20102011,8.0,,14309.0,30 min,"Bryan Greenberg, Victor Rasuk, Lake Bell, Eddie Kaye Thomas"
300,300,Lie to Me,"['crime', 'drama', 'mystery']","About Cal Lightman, the world's leading deception expert who studies facial expressions and involuntary body language to expose the truth behind the lies.",20092011,8.0,,103042.0,43 min,"Tim Roth, Kelli Williams, Brendan Hines, Monica Raymund"
301,301,Phineas and Ferb,"['animation', 'action', 'comedy']","Phineas and Ferb invent, scheme, and stay one step ahead of their bratty sister. Meanwhile, their pet platypus plots against evil Dr. Doofenshmirtz.",20072015,8.0,,27852.0,15 min,"Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Dan Povenmire"
302,302,Burn Notice,"['action', 'crime', 'drama']",A spy recently disavowed by the U.S. government uses his special ops training to help others in trouble.,20072013,8.0,,64349.0,44 min,"Jeffrey Donovan, Gabrielle Anwar, Bruce Campbell, Sharon Gless"
303,303,Jericho,"['action', 'drama', 'mystery']","A small town in Kansas is literally left in the dark after seeing a mushroom cloud over near-by Denver, Colorado. The townspeople struggle to find answers about the blast and solutions on how to survive.",20062008,8.0,,51533.0,45 min,"Skeet Ulrich, Lennie James, Ashley Scott, Kenneth Mitchell"
304,304,Weeds,"['comedy', 'crime', 'drama']","When a suburban mother turns to dealing marijuana in order to maintain her privileged lifestyle after her husband dies, she finds out just how addicted her entire neighborhood already is.",20052012,8.0,,96753.0,28 min,"Mary-Louise Parker, Hunter Parrish, Alexander Gould, Kevin Nealon"
305,305,Da Ali G Show,"['comedy', 'talk-show']","Comedian Sacha Baron Cohen appears as Ali G, a rapper-wannabe from Staines. Ali G has his own TV show, where he interviews people on serious subjects. They're not aware that Ali G is just a...                See full summary »",20032004,8.0,,12441.0,30 min,"Sacha Baron Cohen, Charles Dicagno, James Baker III, Marlin Fitzwater"
306,306,Monk,"['comedy', 'crime', 'drama']","Adrian Monk is a brilliant San Francisco detective, whose obsessive compulsive disorder just happens to get in the way.",20022009,8.0,,58713.0,44 min,"Tony Shalhoub, Jason Gray-Stanford, Ted Levine, Traylor Howard"
307,307,Undeclared,['comedy'],"College freshman Steve Karp, his girlfriend and their fellow dormmates embark on one the greatest experiences of their lives. Unfortunately for Steve, his lonely and recently divorced father is tagging along for the ride.",20012003,8.0,,15702.0,22 min,"Jay Baruchel, Carla Gallo, Charlie Hunnam, Monica Keena"
308,308,Malcolm in the Middle,"['comedy', 'family']","A gifted young teen tries to survive life with his dimwitted, dysfunctional family.",20002006,8.0,,108005.0,22 min,"Frankie Muniz, Bryan Cranston, Justin Berfield, Erik Per Sullivan"
309,309,Law & Order: Special Victims Unit,"['crime', 'drama', 'mystery']","The Special Victims Unit, a specially trained squad of detectives in the NYPD, investigate sexually related crimes.",1999,8.0,,68069.0,60 min,"Mariska Hargitay, Christopher Meloni, Ice-T, Dann Florek"
310,310,Angel,"['action', 'drama', 'fantasy']","The vampire Angel, cursed with a soul, moves to Los Angeles and aids people with supernatural-related problems while questing for his own redemption.",2019,7.6,,83252.0,122 min,"Robert Rodriguez, Rosa Salazar, Christoph Waltz, Jennifer Connelly, Mahershala Ali"
311,311,Rocko's Modern Life,"['animation', 'comedy', 'family']",The wacky misadventures of an Australian wallaby and his friends as he finishes his transition to American life.,19931996,8.0,,17159.0,30 min,"Carlos Alazraqui, Tom Kenny, Charlie Adler, Mr. Lawrence"
312,312,Tales from the Crypt,"['comedy', 'crime', 'fantasy']","Tales of horror based on the gruesome E.C. comic books of the 1950s presented by the legendary Crypt Keeper, a sinister ghoul obsessed with gallows humor and horrific puns.",19891996,8.0,,19024.0,25 min,"John Kassir, Roy Brocksmith, Miguel Ferrer, Cam Clarke"
313,313,The Transformers,"['animation', 'action', 'adventure']",Two opposing factions of transforming alien robots engage in a battle that has the fate of Earth in the balance.,2017,5.2,,116635.0,154 min,"Michael Bay, Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock"
314,314,The Addams Family,"['comedy', 'family', 'horror']",The misadventures of a blissfully macabre but extremely loving family.,2019,,,,,"Greg Tiernan, Conrad Vernon, Charlize Theron, Chloë Grace Moretz, Oscar Isaac, Finn Wolfhard"
315,315,Good Girls,"['comedy', 'crime', 'drama']",Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.,2018,7.9,,13570.0,43 min,"Christina Hendricks, Retta, Mae Whitman, Reno Wilson"
316,316,The Orville,"['adventure', 'comedy', 'drama']",An exploratory ship from Earth faces intergalactic challenges 400 years in the future.,2017,7.9,,46673.0,44 min,"Seth MacFarlane, Adrianne Palicki, Penny Johnson Jerald, Scott Grimes"
317,317,Future Man,"['action', 'adventure', 'comedy']","Josh Futturman, a janitor by day and a gamer by night, is recruited by mysterious visitors to travel through time to prevent the extinction of humanity.",2017,7.9,,14615.0,30 min,"Eliza Coupe, Josh Hutcherson, Derek Wilson, Glenne Headly"
318,318,Mr. Mercedes,"['mystery', 'sci-fi', 'thriller']",Tells the story of a psychopathic killer who drives a stolen Mercedes into a crowd and a recently retired detective who tries to bring him down.,2017,7.9,,11331.0,60 min,"Brendan Gleeson, Harry Treadaway, Holland Taylor, Jharrel Jerome"
319,319,Gotham,"['action', 'crime', 'drama']",The story behind Detective James Gordon's rise to prominence in Gotham City in the years before Batman's arrival.,20142019,7.9,,191893.0,42 min,"Ben McKenzie, Jada Pinkett Smith, Donal Logue, Camren Bicondova"
320,320,Fresh Off the Boat,['comedy'],A Taiwanese family makes their way in America during the 1990s.,2015,7.9,,19056.0,22 min,"Randall Park, Constance Wu, Hudson Yang, Forrest Wheeler"
321,321,iZombie,"['comedy', 'crime', 'drama']","A medical resident finds that being a zombie has its perks, which she uses to assist the police.",2015,7.9,,53019.0,42 min,"Rose McIver, Malcolm Goodwin, Rahul Kohli, Robert Buckley"
322,322,UnREAL,['drama'],A behind-the-scenes look at the chaos surrounding the production of a dating competition program.,20152018,7.9,,12008.0,42 min,"Shiri Appleby, Craig Bierko, Jeffrey Bowyer-Chapman, Brennan Elliott"
323,323,The Flash,"['action', 'adventure', 'drama']","After being struck by lightning, Barry Allen wakes up from his coma to discover he's been given the power of super speed, becoming the Flash, fighting crime in Central City.",2014,7.9,,272793.0,43 min,"Grant Gustin, Candice Patton, Danielle Panabaker, Carlos Valdes"
324,324,The Fosters,"['drama', 'romance']","Teenager Callie Jacob is placed in a foster home with a lesbian couple and their blend of biological, adoptive, and foster children.",20132018,7.9,,22354.0,60 min,"Teri Polo, Sherri Saum, Hayden Byerly, David Lambert"
325,325,Chicago Fire,"['action', 'drama']","The story of firefighters in Chicago, both on a personal and professional level.",2012,7.9,,30170.0,43 min,"Joe Minoso, Jesse Spencer, Taylor Kinney, Eamonn Walker"
